0.000000	-34.848056
1.000000	-38.187427
2.000000	-61.137601
3.000000	-62.760786
4.000000	-63.811614
5.000000	-61.557537
6.000000	-61.755885
7.000000	-51.766660
8.000000	-48.535424
9.000000	-47.982372
10.000000	-51.380203
11.000000	-61.857366
12.000000	-62.667028
13.000000	-65.784949
14.000000	-72.958423
15.000000	-64.936997
16.000000	-73.432322
17.000000	-65.207255
18.000000	-70.121558
19.000000	-80.506777
20.000000	-70.438532
21.000000	-64.989812
22.000000	-66.878025
23.000000	-69.474006
24.000000	-61.908313
25.000000	-55.938184
26.000000	-57.600971
27.000000	-79.105606
28.000000	-59.282313
29.000000	-64.904083
30.000000	-63.370472
31.000000	-72.838946
32.000000	-66.634089
33.000000	-60.959101
34.000000	-59.920787
35.000000	-58.807705
36.000000	-53.870297
37.000000	-50.859002
38.000000	-51.060823
39.000000	-56.190522
40.000000	-65.671940
41.000000	-77.494914
42.000000	-65.805081
43.000000	-59.677122
44.000000	-61.556029
45.000000	-71.431397
46.000000	-62.252066
47.000000	-60.493030
48.000000	-65.868153
49.000000	-65.305885
50.000000	-63.088392
51.000000	-69.938949
52.000000	-55.846887
53.000000	-43.775846
54.000000	-40.950606
55.000000	-42.186573
56.000000	-50.084393
57.000000	-63.733525
58.000000	-65.120297
59.000000	-65.194906
60.000000	-75.467755
61.000000	-59.746032
62.000000	-65.811112
63.000000	-66.583832
64.000000	-78.228792
65.000000	-77.114929
66.000000	-67.379605
67.000000	-64.918747
68.000000	-64.600397
69.000000	-58.601028
70.000000	-53.361508
71.000000	-57.327001
72.000000	-61.046318
73.000000	-84.344995
74.000000	-66.499288
75.000000	-67.513987
76.000000	-63.450663
77.000000	-57.962470
78.000000	-59.556041
79.000000	-58.298263
80.000000	-67.900484
81.000000	-66.323172
82.000000	-54.646832
83.000000	-50.695568
84.000000	-53.659542
85.000000	-56.303719
86.000000	-57.456197
87.000000	-60.610681
88.000000	-64.017126
89.000000	-50.653442
90.000000	-53.312102
91.000000	-49.440879
92.000000	-45.104816
93.000000	-42.861013
94.000000	-38.205999
95.000000	-32.573287
96.000000	-25.922886
97.000000	-15.532813
98.000000	8.569652
99.000000	16.434211
