103.2	N	-0.1	N	0.2	N	2020-12-14 16:34:58
103.1	N	0.1	N	0.1	N	2020-12-14 16:34:58
103.4	N	0.2	N	0.6	N	2020-12-14 16:34:59
104.2	N	-0.1	N	0.1	N	2020-12-14 16:35:00
104.3	N	0.3	N	-0.2	N	2020-12-14 16:35:01
105.5	N	0.2	N	0.2	N	2020-12-14 16:35:02
106.6	N	0.1	N	0.2	N	2020-12-14 16:35:02
107.2	N	0.1	N	0.2	N	2020-12-14 16:35:03
106.8	N	0.2	N	0.2	N	2020-12-14 16:35:04
106.2	N	0.1	N	0.1	N	2020-12-14 16:35:05
102.5	N	0.1	N	0.2	N	2020-12-14 16:35:05
101.9	N	0.2	N	0.3	N	2020-12-14 16:35:06
100.7	N	0.2	N	0.2	N	2020-12-14 16:35:07
100.6	N	0.1	N	0.1	N	2020-12-14 16:35:08
101.2	N	0.1	N	0.2	N	2020-12-14 16:35:09
101.8	N	0.1	N	0.2	N	2020-12-14 16:35:09
101.8	N	0.1	N	0.2	N	2020-12-14 16:35:10
101.8	N	0.1	N	0.2	N	2020-12-14 16:35:11
102.5	N	0.1	N	0.1	N	2020-12-14 16:35:12
102.3	N	0.2	N	0.2	N	2020-12-14 16:35:13
103.7	N	0.1	N	0.2	N	2020-12-14 16:35:13
105.8	N	0.2	N	0.3	N	2020-12-14 16:35:14
106.3	N	0.2	N	0.3	N	2020-12-14 16:35:15
105.0	N	0.2	N	0.1	N	2020-12-14 16:35:16
104.5	N	0.2	N	0.2	N	2020-12-14 16:35:16
103.6	N	0.2	N	0.1	N	2020-12-14 16:35:17
104.0	N	0.2	N	0.2	N	2020-12-14 16:35:18
104.2	N	0.2	N	0.2	N	2020-12-14 16:35:19
105.5	N	0.1	N	0.2	N	2020-12-14 16:35:20
106.0	N	0.2	N	0.2	N	2020-12-14 16:35:20
105.4	N	0.2	N	0.2	N	2020-12-14 16:35:21
105.2	N	0.1	N	0.2	N	2020-12-14 16:35:22
105.1	N	0.2	N	0.2	N	2020-12-14 16:35:23
105.8	N	0.1	N	0.1	N	2020-12-14 16:35:24
106.0	N	0.2	N	0.1	N	2020-12-14 16:35:24
105.9	N	0.1	N	0.2	N	2020-12-14 16:35:25
104.5	N	0.2	N	0.2	N	2020-12-14 16:35:26
105.5	N	0.1	N	0.2	N	2020-12-14 16:35:27
105.2	N	0.2	N	0.2	N	2020-12-14 16:35:27
105.5	N	0.1	N	0.2	N	2020-12-14 16:35:28
106.0	N	0.1	N	0.3	N	2020-12-14 16:35:29
106.2	N	0.2	N	0.1	N	2020-12-14 16:35:30
106.4	N	0.2	N	0.2	N	2020-12-14 16:35:31
106.7	N	0.2	N	0.2	N	2020-12-14 16:35:31
104.6	N	0.2	N	0.2	N	2020-12-14 16:35:32
104.5	N	0.2	N	0.2	N	2020-12-14 16:35:33
105.1	N	0.1	N	0.2	N	2020-12-14 16:35:34
105.9	N	0.1	N	0.2	N	2020-12-14 16:35:34
106.1	N	0.1	N	0.2	N	2020-12-14 16:35:35
105.5	N	0.2	N	0.2	N	2020-12-14 16:35:36
104.8	N	0.1	N	0.2	N	2020-12-14 16:35:37
105.7	N	0.1	N	0.3	N	2020-12-14 16:35:38
105.9	N	0.1	N	0.2	N	2020-12-14 16:35:38
105.3	N	0.2	N	0.2	N	2020-12-14 16:35:39
104.7	N	0.1	N	0.2	N	2020-12-14 16:35:40
